SITE_ID,DEPTHMAX,2007 catchment data.PCT_BARREN_BSN,2007 catchment data.PCT_DEVELOPED_BSN,2007 catchment data.PCT_FOREST_BSN,2007 catchment data.PCT_SHRUBLAND_BSN,2007 catchment data.PCT_GRASS_BSN,catchment_Forestall,2007 catchment data.PCT_AGRIC_BSN,2007 catchment data.PCT_WETLAND_BSN,2007 buffer data.PCT_DEVELOPED_BUFR,2007 buffer data.PCT_BARREN_BUFR,2007 buffer data.PCT_FOREST_BUFR,2007 buffer data.PCT_SHRUBLAND_BUFR,2007 buffer data.PCT_GRASS_BUFR,buffer_forest_all,2007 buffer data.PCT_AGRIC_BUFR,2007 buffer data.PCT_WETLAND_BUFR,NUT_REG,Residence time,Catchment Area (km2),Lake Area (Km2),Relative Catchment Size,LON_DD,LAT_DD,ELEV_PT,Table1.CL_PPM
NLA06608-2996,5.2,0,3,0.5,1.2,46.2,47.9,43.3,0,0.7,0,0,0.5,35.1,35.6,0.1,0,V,0.78,21.83847001,0.839335721,26.01875443,-98.7099336,33.9804795,314.95,13.982
NLA06608-3032,3.6,0,6.6,0,0,30.4,30.4,58.1,0,7.7,0,0,0,34.8,34.8,46.8,0,IX,0.6,0.621165466,0.042796391,14.51443571,-97.25082795,33.8415669,268.28,5.642
NLA06608-3035,16,0,11,3.5,0,0.9,4.4,54.8,18.9,9,0,3.5,0,0.5,4,18,32.1,VII,3.82,2.569650838,0.262720956,9.780913092,-85.2868168,41.55099685,295.6,33.401
NLA06608-3083,20,0.3,14.1,16.3,3.7,28.6,48.6,28.1,5.2,5.6,0.1,4.2,1,2,7.2,3.5,11.2,IX,0.68,42917.67918,337.5739161,127.1356498,-95.34226168,30.85367701,39.91,17.921
NLA06608-3096,7.5,1.1,7.3,32.4,1.9,24.1,58.4,23.8,0.5,5.3,0,28,0,12.4,40.4,34.4,1.3,IX,0.68,1.498956621,0.154730268,9.687546208,-96.14918065,32.11659958,95.14,4.351
NLA06608-3121,3.6,0,0,79.8,14.1,2.6,96.5,0,0.1,0,0.4,21.4,3.8,1.3,26.5,0,0,II,0.1,75.89902359,2.114297955,35.897979,-116.4623588,44.96452667,1453,0.192
NLA06608-3147,9.1,0,7.7,4.4,0.2,2.6,7.2,73,4.4,10.9,0,2.3,0.2,11.6,14.1,14.6,13.8,VII,0.37,11.92605353,0.968169697,12.31814378,-86.46356279,41.077102,218.5,19.565
NLA06608-3153,37,0,0,87.1,0.3,0.2,87.6,0,0.4,0,0,59.4,0,0,59.4,0,1.4,II,4.84,5.58303501,0.73885773,7.55630588,-122.81678,48.66028929,280.68,6.914
NLA06608-3157,28.1,0.3,0.1,43.4,34.2,20.9,98.5,0.2,0.3,0.8,10.5,7.3,29.2,22.1,58.6,0.3,0.4,II,0.67,6959.145698,23.31871858,298.4360257,-115.7987142,43.54942519,980.2,0.28
NLA06608-3160,6.6,0,3.2,6.8,0,40.9,47.7,48.4,0.1,0.9,0,6.4,0,79.4,85.8,6.4,0,VI,1.01,20.32750796,0.292233825,69.55905245,-96.83981345,41.03691696,391.66,5.25
NLA06608-3169,2,0.2,10.5,3.1,9.5,1.6,14.2,30.3,28.2,0.5,0,0,0,0.2,0.2,0.1,20.8,XIII,0.36,12410.93933,1674.896101,7.409975653,-80.86630109,26.93623169,4.52,66.617
NLA06608-3228,13.5,0.1,11.5,14.9,55.7,10.8,81.4,5.9,0.1,1.8,0,0.4,26.9,11.1,38.4,0.1,0.3,V,1.01,1215.207972,10.08006194,120.5556056,-99.68261832,32.57024595,500.44,47.488
NLA06608-3265,22,0,0,76.7,10.3,9.9,96.9,0,1.3,0,0,61.4,2.9,0,64.3,0,3.3,II,1.26,15.18908489,0.282064878,53.84961431,-117.40861,48.05647979,587.21,2.46
NLA06608-3303,16.5,0,16.4,11.5,33.9,0.8,46.2,13.7,1.3,12.7,0,8.5,14.1,0.1,22.7,1.2,0.9,V,3.2,23.34096162,5.165173718,4.51891125,-98.37720987,29.24614674,153.31,332.974
NLA06608-3313,4,0.1,1.2,48.4,38.7,1.6,88.7,8.3,0.3,8.8,0,0,10.9,4.2,15.1,39.2,7.2,III,0.11,114.2758204,0.523219482,218.4089552,-111.8362486,42.12319331,1480.67,2.44
NLA06608-3320,8.4,0.1,3.9,74,0.7,3.9,78.6,14.8,1.2,1.8,0.6,11.4,0.9,2.4,14.7,0.7,0.7,IX,0.17,2515.737628,13.52404792,186.0195736,-94.76570179,34.9019537,144.01,3.028
NLA06608-3329,2.7,0,0,81.9,5.3,0.4,87.6,0,2.6,0,0,41.9,1,0,42.9,0,12,II,0.19,6.294431543,0.705008077,8.928169405,-116.824496,48.45741132,760.5,0.188
NLA06608-3480,2,0,4.4,36.2,0,51.3,87.5,7.3,0,0,0,37.3,0,47,84.3,8.9,0,IX,0.16,8.698254209,0.149095947,58.33997761,-97.08993955,34.62968086,287.08,4.85
NLA06608-3484,1.9,0,0.1,0,0,79.5,79.5,0,9.8,0,0.1,0,0,29,29,0,0.8,IV,0.85,87.1315868,3.635047313,23.9698632,-100.6121255,42.62695121,873.52,9.514
NLA06608-3608,5.3,0,4.2,4.6,0,62.1,66.7,27.2,0.3,1.7,0,6.6,0,49,55.6,1.9,3.5,VI,1.29,23.44238092,0.25785447,90.91322295,-97.23610354,41.97536219,462.7,9.973
NLA06608-3616,7.1,0.1,0.7,0.1,39.1,55.2,94.4,3.5,0,0,0,1.8,47.3,13.8,62.9,0,0,IV,1.38,44.36884999,0.545762908,81.29693195,-99.92247803,36.05807999,680.61,101.303
NLA06608-3644,1.4,0,0,0,0,78,78,0,16.9,0,0,0,0,30.2,30.2,0,15.8,IV,0.5,24.08736939,0.249360546,96.59655377,-102.5219427,41.78762942,1165.87,15.213
NLA06608-3656,1.2,0,0,0,0,95.7,95.7,0,0.2,0,0,0,0,72.3,72.3,0,0,IV,0.52,7.704863079,0.382353379,20.15115729,-99.29106061,42.41646632,708.67,4.4
NLA06608-3660,2.7,0,2.6,1.6,0.1,26.9,28.6,67.3,0,0.9,0,6.8,0.3,36.7,43.8,44,0,V,0.58,8.627396204,0.287630881,29.9946799,-96.77970247,40.15668653,403.99,1.265
NLA06608-3698,2.6,0,10.2,69.9,0.4,0,70.3,3.1,10.4,11.2,0,36.2,0,0,36.2,1.1,14.2,XIV,0.12,20.0412892,0.937524379,21.37681926,-71.68494167,41.89097393,128.76,19.666
NLA06608-3846,8.3,0,1.1,55.3,0,0,55.3,0.3,12.1,0,0,35.9,0,0,35.9,0,25.6,XIV,0.68,1.320532596,0.380037253,3.474745135,-71.66573009,41.39410498,16.52,6.814
NLA06608-3890,19,0,6.5,68.6,1,0,69.6,0.9,10,7.8,0,38.8,0.4,0,39.2,1.6,3,XIV,1.2,12.2989388,1.64923243,7.457371427,-71.79802709,41.58007689,89.94,9.398
NLA06608-3911,3.3,1.4,1.9,0,0,0,0,46.2,21.7,1.7,4.3,0,0,0,0,14.9,43.4,X,0.48,1.181037853,0.369705115,3.194540203,-92.4431037,30.53713917,12.19,18.154
NLA06608-4056,7.5,0.1,3,0.8,6.2,59.5,66.5,30,0.2,3.2,0.1,11.9,0.1,10.4,22.4,0.9,0,V,1.1,33074.1406,32.54786468,1016.169292,-98.62856545,36.14305845,492.49,182.612
NLA06608-4064,3.3,0,0.4,0,15.2,83.5,98.7,0.1,0.3,2.2,0,0,28.9,28.7,57.6,0,9.9,IV,0.73,108.332852,0.635787382,170.3916357,-102.875142,36.84862392,1310.41,20.748
NLA06608-4206,5.3,2.1,5.7,11.4,0,17.5,28.9,8.9,0,3.6,8.1,16.4,0,12.1,28.5,0,1,V,1.28,0.279984275,0.11351885,2.466412186,-97.41304704,35.92127588,275.37,2402.311
NLA06608-4252,22,0,1.3,71.1,0,0,71.1,0,4.1,1.2,0,63.7,0,0,63.7,0,1.3,VIII,1.71,1.099737487,0.262184754,4.194513488,-72.91848548,43.49623503,451.66,0.44
NLA06608-4320,15.5,0.6,3.8,9.3,7.2,49.3,65.8,27.9,1.1,1.8,0,6.4,0.3,4.3,11,0.8,11.6,V,0.48,112354.3198,65.64375353,1711.576712,-96.85512233,36.74858993,308.58,80.846
NLA06608-4382,4.9,0,1.7,25.4,0.1,66,91.5,4.9,0,0,0,47.8,0,40.2,88,0,0,V,0.08,7.34554413,0.144921043,50.68652542,-97.77308405,34.72903354,354.89,11.347
NLA06608-4413,2.5,0,8.3,63.4,0,0,63.4,1.8,10.3,12.5,0,33.5,0,0,33.5,1,1.6,XIV,0.14,7.965715876,0.821345025,9.69837965,-71.76906052,41.92028511,172.77,20.098
NLA06608-4414,3.3,0,1.2,83.2,0.5,7.7,91.4,6.7,0.1,5.1,0,50.8,1,4.7,56.5,22,2.1,IX,0.19,23.68152575,0.358902652,65.98314506,-95.16322141,34.8862297,185.13,1.951
NLA06608-4440,9.6,0,7.3,2.9,0.8,41.3,45,38.6,3.7,12.2,0,7.1,1.2,19.2,27.5,1.8,8.4,V,0.6,72.28622974,1.851287613,39.04646109,-97.03497789,36.73591623,300.36,7.426
NLA06608-4472,3,0.1,3.2,1.1,5.9,57.9,64.9,31.2,0.2,18.3,0,1.4,0,6.7,8.1,0.1,0,V,0.41,34910.32969,6.371497626,5479.140343,-97.67930222,35.49774222,378.73,61.624
NLA06608-4504,6,0,4.2,40,0,45.8,85.8,6.6,0,3.2,0,43.2,0,12.1,55.3,0,0,IX,0.19,35.37124208,1.034514681,34.1911456,-96.04132091,36.81228138,230.56,5.677
NLA06608-4610,9.1,0,10.8,38.5,0,42.7,81.2,4.6,0,14.4,0,39.8,0,15.1,54.9,0,0,IX,0.06,9.877202008,0.267632265,36.9058716,-96.98139727,34.48858411,294.2,3.391
NLA06608-4643,8.8,0,6,36.9,0,47.5,84.4,6.9,0,4,0,43.9,0,11.9,55.8,0.9,0,IX,0.51,165.3576802,4.494690118,36.78956187,-96.19116581,36.5147867,217.06,14.537
NLA06608-4650,4.3,0,6,61.3,11.2,0,72.5,4.2,15,4.3,0,11,3,0,14,0.2,14.2,IX,0.1,4162.757426,53.51192082,77.79121665,-92.44501566,32.71459999,24.29,8.492
NLA06608-4659,6,0,4.5,2,0,41,43,51.3,0,6.2,0,11.2,0,55.2,66.4,3.3,0,V,0.19,69.0339202,0.737044919,93.66311119,-98.70752087,35.39706727,463.8,6.598
NLA06608-4686,4.8,0.2,5.9,45.8,29.7,0,75.5,0.3,4.3,6.3,0,21.1,2.4,0,23.5,2,3,IX,0.71,92.27385921,11.81521706,7.809747273,-92.74402455,31.37317275,30.36,4.158
NLA06608-4698,3,0,7.2,4.9,5.4,0,10.3,62,16.2,6.1,0,9.9,2.3,0,12.2,38.7,35,IX,0.56,43.03481653,0.385307285,111.6896,-93.48976305,32.09045845,37.95,11.618
NLA06608-4828,2.4,0,5.3,27,0,63.4,90.4,2.6,0,0.5,0,22.9,0,62.5,85.4,0,0,IX,0.06,10.74340012,0.248553176,43.22374911,-97.67551876,34.96590119,338.42,10.183
NLA06608-4929,7,1.5,5.4,50.1,0,33.6,83.7,8.7,0,1.6,0,35.2,0,46.8,82,0,0,IX,0.12,19.5936744,0.170774323,114.7343117,-96.60527506,34.58938281,332.13,2.104
NLA06608-4949,11.8,0,6.5,15.5,0,42.9,58.4,32.8,0.3,6.1,0,13.9,0,20.7,34.6,29.9,0,IX,0.01,20528.20501,1.170039015,17544.88931,-95.55881188,36.07001774,161.11,5.388
NLA06608-9999,30,0,1.3,73.3,0.1,0,73.4,0,1,2.9,0,29.9,0.2,0,30.1,0,1.4,VIII,2.97,12.44375909,2.980776878,4.174669759,-71.651789,44.64231,397.67,0.555
NLA06608-ACAD_LAKES_0435,4.4,0,0,89.4,2.1,0.5,92,0,3.8,0,0,78.5,3.5,0,82,0,2,VIII,0.05,1.472253859,0.073881899,19.9271253,-68.268509,44.40788,42.81,3.937
NLA06608-ALPS-1218,4.5,0,0,4.9,2.3,0,7.2,41.5,40.7,0,0,11.4,9.3,0,20.7,1.8,54.5,VIII,1.11,0.83056678,0.099176662,8.374619222,-67.881905,44.836404,81.2,1.009
NLA06608-ALSC:020149,16.1,0,0.3,70.2,0.8,0,71,0,8.8,0,0,51.5,0.2,0,51.7,0,4.5,VIII,1.06,24.24263595,1.405356401,17.25016938,-74.401491,44.348811,487.95,0.285
NLA06608-ELS:1C2-032,5.4,0,0.6,85.8,0,0,85.8,1.5,0,1,0,76.2,0,0,76.2,0,3.4,XIV,0.31,0.776769345,0.125728366,6.178155095,-71.428103,43.296358,155.28,2.017
NLA06608-ELS:1C3-003,5,0,0,33,54.3,0,87.3,0,4.4,0,0,46.4,11.9,0,58.3,0,9.6,VIII,0.2,1.18555801,0.163776708,7.23886824,-69.927263,45.653548,330.66,0.202
NLA06608-ELS:1D1-035,3.6,0.1,11.5,65.5,3.8,2.9,72.2,1.9,0.2,8.2,0,30.1,0,0,30.1,4.4,0.4,XIV,0.18,17.12348022,0.812850562,21.06596344,-70.617682,41.848175,18.74,9.745
NLA06608-ELS:1D2-087,1.5,0,2.8,61.2,0,0,61.2,15.7,18.1,3.7,0,59.1,0,0,59.1,7.6,25.4,XIV,0.25,1.103803867,0.129586195,8.517912475,-72.092123,42.323799,297.91,7.611
NLA06608-ELS:1E1-052,15,0,0,65.2,1.3,0,66.5,0,3,0,0,38.5,0,0,38.5,0,2.8,VIII,2.56,5.945861636,1.819078236,3.268612376,-68.209171,45.207071,101.3,0.95
NLA06608-ELS:1E1-096,5.4,0,0.3,81.4,0.1,0,81.5,0,7.8,1.2,0,44.3,0,0,44.3,0,7,VIII,0.25,35.71002875,0.897505587,39.78808519,-68.077773,45.219001,100.39,0.803
NLA06608-ELS:1E1-128,6,0,0,91.8,0,0,91.8,0,2.6,0,0,70,0,0,70,0,3.9,VIII,0.5,2.13612292,0.118922395,17.96232678,-68.429254,44.849882,119.31,1.061
NLA06608-ELS:1E2-027,1.1,4.1,0.9,64,18.5,2.5,85,0,7.2,2.3,0.5,29.3,5.1,0,34.4,0,32.1,VIII,5.82,28.51467146,1.257520926,22.67530573,-69.889944,45.799297,367.85,0.216
NLA06608-ELS:1E3-002,2.1,4.4,0.6,30.5,24.8,0.7,56,0,17.3,0.6,1.9,24.2,11.9,0.8,36.9,0,30,VIII,0.51,1.014935015,0.233906816,4.339057033,-68.35754,46.375055,246.31,0.618
NLA06608-ELS:1E3-012,9.7,0,0,87.2,0,0,87.2,0,0,0,0,73.4,0,0,73.4,0,0,VIII,0.43,0.87096478,0.120640223,7.219522298,-68.871133,46.944636,390.6,0.302
NLA06608-ELS:1E3-071,1,0,0,90.6,0,0,90.6,0,4.6,0,0,49.5,0,0,49.5,0,27.6,VIII,0.19,0.8055,0.075910144,10.61123004,-68.594335,46.345672,271.83,0.372
NLA06608-ELS:2B2-008,14,0,1.7,85.4,0.8,3.1,89.3,0,6.3,0,0,35.5,0,0,35.5,0,46.8,VIII,0.93,1.891441451,0.062328272,30.34644456,-88.759164,46.994934,377.32,0.245
NLA06608-ELS:2C2-048,4.6,0,2.2,93.8,0,0,93.8,0,0,0,0,81.1,0,0,81.1,0,2.1,VIII,3.12,1.025065744,0.062930067,16.28896635,-88.794652,45.500526,496.3,0.225
NLA06608-ELS:2C3-018,4.6,0,4.6,36,0.3,0,36.3,0,39.3,3.3,0,14.9,1,0,15.9,0,35.2,VIII,2.26,3.40187673,0.483738376,7.032472301,-89.552886,46.138603,500.5,0.246
NLA06608-ELS:2D3-008,13.4,0,1.1,82.5,3.3,1.3,87.1,0.4,7.8,0,0,34.6,0,0,34.6,0,25.7,VIII,2.4,23.52727809,0.321352914,73.21320911,-93.880503,47.122809,402.27,0.882
NLA06608-EMAP:ME011L,17.5,0.3,0,86.7,4.9,0.2,91.8,0,6.8,0,0,56.9,0,0,56.9,0,8.6,VIII,0.75,41.3294747,0.432812892,95.49039658,-69.222522,45.748209,297.13,0.241
NLA06608-EMAP:ME012L,34.6,0,0,84.7,0.2,0,84.9,0,1.2,0,0,46.5,0.6,0,47.1,0,3,VIII,1.37,9.318017461,1.135651525,8.204997093,-68.89108,46.962321,345.87,0.298
NLA06608-EMAP:ME254L,16.1,0,0,84.5,0,0,84.5,0,0.9,0,0,59.5,0,0,59.5,0,0.5,VIII,0.69,2.669796531,0.389932584,6.846815682,-69.056968,46.353306,343.61,0.296
NLA06608-EMAP:ME263L,7.5,0,0.3,71.9,5.4,1.2,78.5,0.1,13.8,0,0.1,14,0,0,14,0,16.4,VIII,0.59,172.1339561,6.223781627,27.65745433,-67.997826,45.127611,95.51,0.792
NLA06608-EMAP:ME518L,28,0,0,76.8,5.1,1.8,83.7,0.2,4.4,0,0,28.2,0,0,28.2,0.3,2,VIII,1.05,54.47824898,6.255061147,8.709467054,-67.922498,45.354469,97.04,0.795
NLA06608-FL:107895579,1.9,0.1,15.1,14.2,3.2,3.6,21,19.3,40.4,0.2,0,1.2,0.8,0.4,2.4,0.1,76.5,XII,0.1,8657.480126,66.92476355,129.3613853,-81.441106,29.080057,0.08,387.807
NLA06608-FL:16674741,14.2,0,11.1,15.4,20.2,37.2,72.8,0,6.7,11.5,0,27.7,15.7,25.3,68.7,0,8.3,XII,0.91,0.459267891,0.07770295,5.910559264,-81.95812,29.839332,48.51,3.659
NLA06608-FL:18261987,2.4,0.1,4.9,43.6,2.2,18.4,64.2,1.2,27.1,0.1,0,3.7,0,0.3,4,0,33,XII,0.64,138.1598457,3.712915215,37.21061153,-82.409214,30.118409,43.04,11.665
NLA06608-FL:99324403,5.6,0,5.2,37.9,0,18.8,56.7,21.3,9,3.5,0,52.9,0.8,4.8,58.5,1.3,19,IX,0.87,0.850893786,0.086647945,9.820126559,-82.834414,30.211239,50.67,9.743
NLA06608-FL:99344895,1.6,0,14.8,35.1,0.1,12.8,48,14,18.6,1,0,31.7,0,5.2,36.9,5,46.5,IX,0.27,3.823575111,0.282498557,13.53484829,-82.913722,30.247737,34.81,6.293
NLA06608-IN:646,25.3,0,6.8,4.5,0.9,0.5,5.9,66.6,17.5,0,0,5.6,0,0,5.6,4.5,43.9,VII,2.86,15.39633757,0.374815984,41.07705708,-85.392434,41.56235,273.54,19.681
NLA06608-MI:7007,6.7,1.3,7.4,39.9,0,0.1,40,20.9,24.6,9.3,2.6,29.2,0,0,29.2,3.9,42,VII,0.79,0.84631082,0.099612673,8.496015562,-84.056809,42.398646,274.96,9.265
NLA06608-MN:03-0029,6.7,0,3.6,60.9,1.6,2.2,64.7,14.3,3.1,5.6,0,42.5,1.4,0.5,44.4,2.3,6.7,VIII,3.33,5.324398691,0.361055873,14.74674445,-95.181199,47.062841,453.21,0.418
NLA06608-MN:06-0002,3.2,0,4.6,1.1,0,1.5,2.6,53.7,12.6,2.9,0,2,0,1.6,3.6,16.3,9.1,VI,1.07,40.11786116,7.802113195,5.141922471,-96.135669,45.33182,330.31,18.226
NLA06608-MN:11-0102,13,0,2.2,64.2,3.3,1.4,68.9,2.8,11.5,1.5,0,36.3,0.7,0.7,37.7,0,12.6,VIII,3.98,12.72559535,1.400369332,9.087313653,-94.040807,46.928377,408.63,0.585
NLA06608-MN:15-0010,28,0,0.5,85.7,0.1,0.1,85.9,0.1,1.2,0.9,0,37.2,0,0,37.2,0,1,VIII,6.28,32.60740582,1.130399482,28.84591363,-95.21841,47.189468,448.04,0.601
NLA06608-MN:22-0074,5.5,0,11.3,0,0,2.6,2.6,33.8,13.9,11.8,0,0,0,1.2,1.2,9.7,22.9,VI,2.03,2.077998238,0.79389294,2.617479175,-94.078777,43.8192,314.26,16.809
NLA06608-MN:49-0140,26.5,0,4.5,25.8,0,2,27.8,46.6,1.4,3.6,0,10.3,0,2.9,13.2,26.2,3,VII,5.13,9.680749688,0.927263979,10.44012267,-94.636969,45.813111,369.58,5.963
NLA06608-MN:51-0063,2.5,0.1,5.7,0.1,0,3.8,3.9,74.5,2.4,3.5,0,0.4,0,0.8,1.2,16.5,3.9,VI,0.79,38.70812148,4.748156171,8.152242699,-95.767078,44.15457,464.73,17.217
NLA06608-MN:56-0306,14.5,0,3.7,25.3,1.2,10.6,37.1,33.8,1.7,2.2,0,27.3,0.9,9.6,37.8,9.9,1.3,VII,5.01,3.309040763,0.766727515,4.315797592,-95.748497,46.292544,406.1,2.923
NLA06608-MN:61-0037,15.8,0,4.4,5,0,5.3,10.3,68.6,0.7,4.6,0,9.6,0,13.7,23.3,15.3,2.9,VII,4,5.01175829,0.699491102,7.164863535,-95.364908,45.490155,361.38,9.098
NLA06608-MN:74-0023,8,0,14.8,0.4,0,4.9,5.3,39.9,10.6,25.5,0,0.6,0,2,2.6,16.1,13.5,VI,2.96,1.34638948,0.385265349,3.494706917,-93.349755,43.891574,366.72,15.52
NLA06608-MN:75-0200,2.5,0,4.4,0.8,0,0.3,1.1,77.3,8.1,2.3,0,1.3,0,0,1.3,28.9,5.8,VI,0.93,22.04645695,1.789524113,12.3197317,-96.074082,45.528235,345.85,16.751
NLA06608-MN:77-0019,17.5,0,3.6,13.4,0,3.4,16.8,69.9,1.3,1.7,0,22.2,0,6.6,28.8,39.7,2.2,VII,2.38,5.575679987,0.492454628,11.32222071,-94.670256,45.768831,369.58,14.205
NLA06608-MN:87-0030,2.4,0,5.3,0.5,0,0.3,0.8,86.6,1.2,1.1,0,2.9,0,2,4.9,25.7,6,VI,0.84,39.08313784,1.900636248,20.56318661,-95.532331,44.684008,314.42,35.822
NLA06608-NELP-0253,24,0,0,70,0.4,0,70.4,0,0.3,0,0,31.5,0,0,31.5,0,0.5,VIII,3.75,15.8339851,4.761450065,3.325454407,-68.094876,45.152049,157.69,1.13
NLA06608-NELP-0955,26.2,0,0,81,0.4,0.1,81.5,0,1.7,0,0,46.7,0.2,0.6,47.5,0,3.1,VIII,0.53,14.29821952,1.02984612,13.88384074,-68.856993,46.965959,344.87,0.309
NLA06608-NELP-1041,3.3,0,3.5,70.6,2,0,72.6,7.2,10.3,0,0,24.7,0,0,24.7,0,18.5,VIII,0.05,22.81899528,1.445621381,15.78490439,-69.111684,44.36243,69.58,3.368
NLA06608-NELP-1330,13.6,0,0,81.1,0,0,81.1,0,2,0,0,70.4,0,0,70.4,0,3.2,VIII,0.66,0.763907069,0.124546428,6.133512468,-68.843,46.9518,379.87,0.285
NLA06608-NELP-2155,15,0,0,80.8,0.4,0.1,81.3,0,1.8,0,0,50.9,0,0,50.9,0,7.9,VIII,0.46,15.36912855,0.211462662,72.68010534,-68.84294,46.961173,344.87,0.308
NLA06608-NELP-3355,5,0,0,91.8,0,0,91.8,0,1.6,0,0,81,0,0,81,0,3.3,VIII,0.19,0.697289979,0.066907847,10.42164724,-68.853062,46.944789,379.87,0.247
NLA06608-NELP-3586,46.2,0.5,0,87.6,1,0.3,88.9,0,1.7,0,0,48.6,0.9,0,49.5,0,0.8,VIII,1.72,16.01951735,0.874254983,18.32362144,-69.077222,45.752816,193.05,0.308
NLA06608-NH250L,6,0,0,76.7,0,0,76.7,0,6.2,0,0,73.6,0,0,73.6,0,8.2,VIII,0.34,0.372736959,0.075608668,4.929817822,-71.127398,43.840363,215.29,0.398
NLA06608-NH4912,16.9,0,0.1,87.8,0.5,0,88.3,0.1,1,0.6,0,51.5,0,0,51.5,0,2.5,VIII,0.43,4.365945704,0.422153389,10.34208375,-72.01599,43.023373,352.85,0.6
NLA06608-NV:2,3.7,1.4,0,22.7,19.9,46.2,88.8,0,2.2,0,0,26.7,34.4,14.4,75.5,0,4.9,III,0.71,0.634660797,0.043798835,14.49035795,-115.394285,40.592943,2968.8,0.121
NLA06608-NV:3,6.5,2.1,0,24.1,46.2,24.1,94.4,0,0,0,0,37.8,34.6,7.4,79.8,0,0,III,0.83,1.629332085,0.048261427,33.76054515,-115.087017,41.026475,2554,0.05
NLA06608-NV:4,1.2,0.2,0.7,15.3,80,2.1,97.4,1.1,0.6,8.8,0,2.5,24.6,3.1,30.2,0,17.3,III,0.21,4864.307637,1.850144512,2629.150104,-115.126627,37.301656,1021.03,55.706
NLA06608-OH:19,2.4,0,18,20.3,0,0,20.3,54.3,1.2,0,0,28.2,0,0,28.2,50.7,0,VI,0.19,0.836168013,0.047935668,17.44354565,-84.269652,39.707435,251.26,4.61
NLA06608-OH:22,8.8,0,78.1,13.2,0,0.5,13.7,0.9,0,12.8,0,42.4,0,1.4,43.8,0,0,VI,1.33,1.955085725,0.130438599,14.98855201,-83.032824,40.080755,226.6,98.182
NLA06608-R10BULLTR,14,0,0,74,11.8,9.6,95.4,0,2.3,0,0,49.9,4.5,0,54.4,0,8.3,II,0.14,11.56363953,0.279384792,41.38965277,-115.253959,44.299985,2117.46,0.187
NLA06608-R10CAPEHO,4,0,0,91.5,5.2,0.7,97.4,0,0.4,0,0,66.1,10.7,0.3,77.1,0,3.6,II,0.31,5.900113669,0.134987778,43.70850277,-115.130707,44.412769,1999.29,0.126
NLA06608-R10CHARLT,24,1.6,0,73.5,0,0,73.5,0,0,0,2.4,58.6,0,0,58.6,0,0,II,6.65,1.979075329,0.524325905,3.774513733,-121.972108,43.7447,1736.26,0.2
NLA06608-R10COUNCI,12,0,4.8,78.7,0.2,0.2,79.1,0,0,2,0,70,0,0,70,0,0,II,1.11,0.987398434,0.186150531,5.304300926,-121.629648,46.266753,1289.66,0.469
NLA06608-R10DEERLA,6.2,0,0,93.7,0.4,0.1,94.2,0,0.1,0,0,63.7,0,0,63.7,0,0,II,1.01,4.624117232,0.209108957,22.11343454,-121.893625,43.819275,1493.6,0.27
NLA06608-R10FISHLA,6,0,0,6.5,82.6,2.1,91.2,0,0,0,0,13.6,70.4,0,84,0,0,III,1.04,0.887461008,0.069734577,12.72626932,-118.647249,42.736902,2248.4,0.204
NLA06608-R10FOURMI,40,5.7,0,81.6,2.6,1.4,85.6,0,0.1,0,2.8,34.2,4.7,8.3,47.2,0,0.3,II,5.87,27.4563351,2.645662622,10.37786711,-122.258622,42.46935,1752.07,0.276
NLA06608-R10RAINYL,27,44.2,0,13,20.2,15.7,48.9,0,0,0,6.2,30.5,25.2,6.2,61.9,0,0,II,2.5,3.6351,0.219598713,16.5533757,-120.737873,48.501411,1465.07,0.05
NLA06608-R10SQUAWL,33,0,3,82.4,12.7,1.3,96.4,0,0.1,7.2,0,59.1,3.6,0,62.7,0,0,II,1.33,47.96656144,0.178403085,268.8662107,-123.020334,42.040047,921.21,2.522
NLA06608-R10ULAKE,3.3,5.3,0.8,90.1,0,0,90.1,0,0,5.2,4.5,86.8,0,0,86.8,0,0,II,0.28,0.359611308,0.064733359,5.555270321,-123.074122,47.427764,144.98,1.364
NLA06608-R10YELLOW,20,3.1,0,38.9,6.6,40.1,85.6,0,1,0,0,47.1,1.8,0.4,49.3,0,1,II,1.81,30.15,0.791029336,38.11489489,-114.875721,44.000621,2156.95,0.178
NLA06608-R31,9.1,0.4,5.6,16.2,0,0,16.2,72.1,2.8,0.8,0.2,28.9,0,0,28.9,24.1,14.8,IX,0.11,32.53148911,1.138823289,28.56587973,-76.98388,39.39897,162.29,23.923
NLA06608-R314,5.3,0,2.1,86.9,1.5,2,90.4,5.1,0.7,1.8,0,60.6,0.5,1.2,62.3,3.1,0.9,IX,0.14,35.27350544,0.466527797,75.60858253,-78.637447,37.394115,135.78,1.647
NLA06608-R315,7,0,2.2,97.3,0,0,97.3,0,0,4.4,0,56.5,0,0,56.5,3.8,0,XI,0.26,63.03535442,0.200847079,313.847504,-79.227717,38.328785,614.39,0.474
NLA06608-R318,11,0.1,1.6,88.5,0,0,88.5,1.5,0,0,0.4,74.9,0,0,74.9,0,0,XI,0.9,3.655140553,0.283774754,12.88042894,-79.819212,37.315287,586.51,1.201
NLA06608-R319,2.1,3,0.5,69.4,0,0,69.4,18.5,8.3,0.1,0.3,47.3,0,0,47.3,2.6,33.7,IX,0.02,64.34453341,0.270053622,238.2657671,-77.1802,37.344722,8.65,3.548
